user_id,signup_date,acquisition_channel,country,age
4373,2025-12-24,Affiliate,US,19
4374,2025-03-05,Paid Social,CA,38
4375,2024-09-01,Display,US,42
4376,2024-04-27,Affiliate,DE,26
4377,2025-09-21,Referral,AU,27
4378,2024-12-07,Referral,US,37
4379,2025-08-11,Organic,US,46
4380,2024-06-16,Display,VN,47
4381,2024-04-23,Display,US,16
4382,2025-08-19,Display,US,30
4383,2024-04-17,Display,US,21
4384,2023-12-04,Paid Social,US,31
4385,2024-05-15,Organic,VN,31
4386,2024-05-25,Search,UK,24
4387,2024-10-05,Paid Social,DE,25
4388,2025-01-17,Affiliate,US,16
4389,2025-11-05,Display,VN,30
4390,2023-06-25,Affiliate,US,41
4391,2025-06-03,Paid Social,CA,30
4392,2023-01-13,Referral,VN,37
4393,2024-10-10,Display,US,18
4394,2024-09-03,Display,DE,25
4395,2025-02-24,Display,CA,51
4396,2023-05-08,Search,US,47
4397,2024-07-03,Organic,US,32
4398,2023-12-08,Paid Social,US,36
4399,2023-12-07,Display,AU,43
4400,2024-06-06,Affiliate,US,33
4401,2023-12-24,Organic,VN,21
4402,2023-02-15,Search,US,33
4403,2023-09-04,Search,VN,34
4404,2025-02-15,Paid Social,VN,38
4405,2024-02-18,Referral,DE,25
4406,2024-08-10,Referral,US,31
4407,2025-10-16,Affiliate,US,37
4408,2025-09-06,Referral,VN,33
4409,2024-08-22,Organic,CA,35
4410,2025-03-25,Search,AU,35
4411,2025-01-22,Affiliate,DE,21
4412,2023-11-26,Display,AU,31
4413,2025-07-17,Paid Social,US,34
4414,2024-03-23,Affiliate,UK,25
4415,2024-01-09,Search,VN,41
4416,2024-10-04,Referral,VN,42
4417,2024-10-02,Paid Social,US,24
4418,2025-12-16,Referral,UK,37
4419,2024-09-17,Paid Social,US,16
4420,2025-12-16,Referral,UK,30
4421,2025-06-06,Search,AU,25
4422,2025-05-26,Paid Social,DE,45
4423,2025-03-13,Search,UK,27
4424,2025-07-09,Paid Social,CA,39
4425,2025-03-26,Affiliate,AU,41
4426,2025-06-02,Display,CA,53
4427,2023-01-09,Display,VN,29
4428,2024-08-25,Referral,UK,32
4429,2023-06-18,Display,US,24
4430,2023-05-24,Paid Social,AU,28
4431,2025-07-22,Display,US,28
4432,2025-03-13,Referral,US,32
4433,2024-06-11,Paid Social,VN,46
4434,2023-11-14,Organic,UK,38
4435,2025-10-26,Display,VN,16
4436,2023-12-27,Affiliate,US,19
4437,2024-01-16,Search,US,16
4438,2025-01-10,Referral,VN,38
4439,2023-05-19,Affiliate,UK,41
4440,2024-12-01,Organic,US,48
4441,2025-01-03,Paid Social,CA,47
4442,2024-09-03,Paid Social,AU,38
4443,2024-05-24,Paid Social,US,46
4444,2024-05-02,Organic,UK,29
4445,2023-11-18,Display,VN,44
4446,2025-02-17,Display,CA,41
4447,2025-08-24,Affiliate,US,42
4448,2024-04-24,Affiliate,VN,41
4449,2025-02-19,Referral,VN,17
4450,2024-10-12,Affiliate,US,37
4451,2023-08-27,Referral,AU,46
4452,2025-03-01,Referral,UK,27
4453,2025-11-07,Organic,US,31
4454,2025-01-12,Search,DE,35
4455,2024-11-22,Paid Social,UK,24
4456,2024-12-19,Display,US,57
4457,2025-09-24,Organic,US,33
4458,2025-09-08,Organic,CA,22
4459,2024-07-14,Referral,DE,42
4460,2025-10-18,Search,US,17
4461,2025-08-15,Display,UK,34
4462,2024-04-25,Referral,US,38
4463,2023-11-02,Search,US,43
4464,2024-04-02,Organic,US,33
4465,2025-01-21,Referral,AU,20
4466,2023-11-16,Organic,VN,38
4467,2024-08-11,Display,DE,19
4468,2025-04-08,Organic,US,17
4469,2024-09-11,Display,US,41
4470,2025-12-04,Referral,VN,41
4471,2024-12-27,Search,US,44
4472,2023-02-08,Paid Social,US,41
4473,2025-10-13,Search,DE,27
4474,2024-02-07,Affiliate,DE,28
4475,2023-08-18,Display,US,16
4476,2025-10-27,Paid Social,US,30
4477,2023-09-07,Search,US,37
4478,2024-05-05,Organic,US,37
4479,2025-02-27,Search,US,40
4480,2024-11-26,Paid Social,AU,58
4481,2024-10-08,Paid Social,US,40
4482,2023-05-24,Paid Social,VN,27
4483,2024-05-02,Organic,CA,19
4484,2024-02-07,Referral,CA,39
4485,2025-12-21,Paid Social,AU,40
4486,2023-03-27,Organic,US,29
4487,2023-07-12,Display,US,34
4488,2024-06-12,Paid Social,DE,34
4489,2024-12-18,Search,AU,37
4490,2024-03-04,Display,US,31
4491,2023-02-17,Organic,AU,40
4492,2025-07-16,Organic,UK,39
4493,2025-03-01,Paid Social,AU,23
4494,2023-07-01,Affiliate,US,32
4495,2025-08-21,Paid Social,US,30
4496,2024-04-19,Search,AU,33
4497,2024-10-01,Search,CA,27
4498,2024-05-23,Paid Social,AU,38
4499,2025-07-23,Search,DE,31
4500,2025-12-10,Search,DE,33
4501,2024-03-11,Search,US,16
4502,2023-10-16,Organic,VN,29
4503,2024-12-17,Referral,US,21
4504,2024-01-12,Display,US,28
4505,2025-04-15,Search,US,46
4506,2025-09-13,Organic,AU,29
4507,2023-08-07,Search,US,39
4508,2023-06-14,Paid Social,US,27
4509,2024-12-26,Display,US,28
4510,2025-06-22,Display,AU,20
4511,2024-12-12,Paid Social,US,18
4512,2023-02-26,Search,US,51
4513,2023-11-23,Search,VN,22
4514,2025-03-13,Affiliate,UK,23
4515,2024-07-25,Organic,US,34
4516,2025-09-19,Display,US,38
4517,2025-07-08,Organic,AU,38
4518,2024-12-24,Search,US,50
4519,2025-05-16,Organic,CA,19
4520,2025-10-08,Paid Social,DE,30
4521,2025-07-15,Organic,CA,29
4522,2023-12-24,Organic,DE,49
4523,2025-03-14,Organic,UK,23
4524,2024-11-23,Display,AU,16
4525,2025-01-15,Search,DE,31
4526,2024-07-18,Paid Social,VN,37
4527,2025-01-03,Organic,CA,35
4528,2025-05-12,Organic,US,28
4529,2025-09-05,Search,DE,40
4530,2025-11-23,Affiliate,AU,37
4531,2023-10-04,Search,US,39
4532,2023-09-05,Referral,VN,59
4533,2023-01-20,Search,VN,42
4534,2023-12-27,Display,DE,38
4535,2024-04-27,Affiliate,VN,32
4536,2024-01-10,Paid Social,US,26
4537,2024-07-25,Display,DE,36
4538,2023-10-04,Organic,CA,29
4539,2023-11-22,Display,US,44
4540,2025-10-10,Paid Social,US,27
4541,2023-10-12,Organic,DE,29
4542,2025-12-12,Organic,CA,29
4543,2025-01-01,Referral,US,36
4544,2025-11-02,Search,US,16
4545,2023-04-25,Search,US,20
4546,2025-01-04,Affiliate,US,33
4547,2024-09-06,Display,US,22
4548,2024-02-05,Affiliate,US,28
4549,2024-12-25,Search,VN,40
4550,2025-09-26,Search,AU,33
4551,2023-11-15,Affiliate,US,52
4552,2025-05-21,Paid Social,US,47
4553,2025-02-26,Search,US,41
4554,2023-10-22,Paid Social,UK,22
4555,2023-12-11,Paid Social,UK,27
4556,2023-09-13,Paid Social,US,46
4557,2024-11-15,Paid Social,VN,33
4558,2023-07-05,Affiliate,UK,34
4559,2023-10-19,Paid Social,UK,31
4560,2025-02-18,Search,US,42
4561,2023-03-02,Paid Social,US,38
4562,2023-07-08,Search,US,24
4563,2025-08-21,Organic,AU,16
4564,2024-08-15,Organic,VN,32
4565,2024-10-19,Display,VN,31
4566,2023-11-21,Referral,CA,33
4567,2025-09-16,Search,US,44
4568,2024-10-12,Referral,US,45
4569,2024-03-01,Paid Social,US,24
4570,2025-03-21,Organic,US,28
4571,2025-12-04,Organic,CA,38
4572,2024-10-14,Referral,AU,38
4573,2025-09-03,Organic,US,23
4574,2024-04-22,Organic,DE,20
4575,2025-12-15,Search,UK,41
4576,2024-06-15,Paid Social,US,17
4577,2023-07-15,Organic,DE,37
4578,2025-04-14,Organic,US,37
4579,2024-12-21,Affiliate,CA,23
4580,2024-06-22,Referral,US,20
4581,2025-10-02,Organic,VN,38
4582,2025-04-03,Referral,US,50
4583,2024-12-12,Display,UK,34
4584,2023-04-11,Referral,US,19
4585,2025-12-27,Display,US,25
4586,2023-04-22,Organic,US,21
4587,2023-09-22,Paid Social,VN,16
4588,2025-12-03,Paid Social,CA,43
4589,2025-10-19,Organic,DE,25
4590,2025-04-04,Organic,US,38
4591,2024-01-27,Search,VN,26
4592,2023-06-23,Display,VN,28
4593,2025-01-25,Search,US,32
4594,2023-03-07,Organic,UK,34
4595,2024-01-01,Referral,US,37
4596,2023-01-02,Referral,US,35
4597,2025-02-19,Display,US,55
4598,2024-08-01,Search,CA,26
4599,2025-02-06,Referral,DE,32
4600,2023-12-24,Paid Social,US,28
4601,2025-09-10,Referral,US,38
4602,2025-04-10,Organic,DE,48
4603,2025-11-26,Display,UK,23
4604,2023-07-17,Organic,US,40
4605,2025-03-18,Organic,VN,17
4606,2025-01-25,Display,DE,33
4607,2024-12-18,Organic,US,23
4608,2023-02-11,Search,US,27
4609,2024-11-24,Referral,CA,57
4610,2024-10-09,Paid Social,UK,22
4611,2023-11-12,Affiliate,VN,45
4612,2024-02-01,Referral,DE,26
4613,2025-04-26,Paid Social,US,41
4614,2024-09-06,Organic,UK,31
4615,2024-01-10,Paid Social,US,31
4616,2023-12-21,Search,US,32
4617,2025-07-16,Display,US,44
4618,2025-05-12,Organic,CA,43
4619,2024-12-01,Display,DE,26
4620,2024-04-17,Paid Social,UK,45
4621,2023-04-25,Paid Social,VN,30
4622,2023-05-10,Paid Social,CA,47
4623,2024-03-05,Paid Social,US,20
4624,2025-03-25,Paid Social,AU,26
4625,2025-03-09,Paid Social,US,42
4626,2024-03-01,Search,UK,36
4627,2024-06-06,Referral,UK,34
4628,2024-09-20,Affiliate,CA,39
4629,2024-03-19,Affiliate,UK,16
4630,2024-07-13,Organic,US,33
4631,2023-01-15,Organic,US,47
4632,2024-07-04,Affiliate,US,31
4633,2023-07-12,Search,CA,35
4634,2025-08-04,Paid Social,US,24
4635,2025-02-11,Referral,US,36
4636,2025-03-25,Organic,US,22
4637,2024-10-18,Organic,VN,38
4638,2023-08-21,Referral,US,40
4639,2023-02-03,Referral,UK,37
4640,2024-11-16,Affiliate,US,56
4641,2025-02-21,Organic,VN,24
4642,2025-04-08,Display,AU,39
4643,2025-04-02,Paid Social,US,24
4644,2024-03-27,Organic,DE,56
4645,2024-08-07,Search,VN,41
4646,2025-09-14,Search,US,34
4647,2024-02-02,Search,VN,36
4648,2024-01-18,Affiliate,US,55
4649,2024-11-10,Affiliate,AU,47
4650,2023-12-05,Referral,US,32
4651,2023-10-11,Affiliate,CA,39
4652,2024-12-09,Referral,CA,36
4653,2025-06-07,Paid Social,UK,42
4654,2025-06-15,Paid Social,US,29
4655,2024-06-09,Display,UK,50
4656,2023-01-03,Search,VN,48
4657,2024-06-15,Search,US,41
4658,2024-03-23,Display,DE,16
4659,2023-02-07,Paid Social,DE,27
4660,2025-06-09,Affiliate,CA,16
4661,2025-08-24,Search,VN,29
4662,2025-09-25,Paid Social,AU,36
4663,2025-07-23,Paid Social,DE,24
4664,2023-10-19,Search,VN,26
4665,2025-04-22,Search,US,50
4666,2025-10-18,Affiliate,CA,32
4667,2025-07-12,Search,US,33
4668,2023-04-09,Organic,US,31
4669,2024-03-25,Affiliate,UK,26
4670,2024-03-24,Referral,US,27
4671,2024-10-03,Referral,US,42
4672,2025-06-03,Search,US,24
4673,2025-02-09,Affiliate,UK,42
4674,2024-03-25,Affiliate,US,20
4675,2025-02-25,Search,CA,38
4676,2025-09-23,Search,DE,41
4677,2023-11-17,Referral,VN,35
4678,2025-07-27,Search,US,33
4679,2024-08-22,Organic,US,51
4680,2024-09-19,Search,US,38
4681,2025-04-19,Organic,CA,44
4682,2025-07-03,Paid Social,UK,34
4683,2023-03-13,Affiliate,US,44
4684,2025-01-18,Paid Social,US,41
4685,2024-11-04,Paid Social,UK,24
4686,2024-11-27,Paid Social,VN,28
4687,2024-09-26,Paid Social,VN,31
4688,2025-10-05,Search,US,25
4689,2024-10-05,Paid Social,VN,42
4690,2024-08-22,Organic,US,27
4691,2025-04-14,Referral,AU,38
4692,2025-03-21,Display,UK,35
4693,2025-03-23,Referral,US,37
4694,2024-11-16,Search,US,24
4695,2025-10-16,Organic,UK,30
4696,2025-09-22,Search,VN,39
4697,2025-01-01,Search,AU,39
4698,2025-05-16,Referral,US,21
4699,2024-09-19,Affiliate,VN,43
4700,2025-02-13,Referral,US,37
4701,2024-11-08,Affiliate,DE,31
4702,2024-04-04,Search,VN,23
4703,2025-01-02,Referral,UK,42
4704,2025-11-11,Organic,US,19
4705,2025-07-21,Affiliate,DE,39
4706,2025-11-05,Search,DE,38
4707,2024-09-19,Search,US,37
4708,2024-11-23,Affiliate,UK,30
4709,2023-08-20,Referral,US,49
4710,2023-09-01,Search,VN,43
4711,2025-02-01,Affiliate,CA,22
4712,2025-12-02,Referral,AU,34
4713,2024-07-27,Organic,AU,30
4714,2024-06-17,Referral,CA,44
4715,2025-12-23,Search,US,38
4716,2023-05-08,Search,UK,25
4717,2024-01-15,Organic,CA,41
4718,2023-02-19,Search,CA,38
4719,2023-04-05,Paid Social,US,40
4720,2023-12-20,Organic,US,17
4721,2024-06-17,Paid Social,CA,27
4722,2025-03-20,Paid Social,US,32
4723,2024-01-25,Affiliate,AU,34
4724,2024-10-12,Search,UK,35
4725,2024-05-03,Search,CA,27
4726,2025-10-12,Organic,US,47
4727,2024-10-13,Affiliate,VN,29
4728,2024-09-06,Affiliate,US,16
4729,2024-09-26,Affiliate,US,30
4730,2025-07-06,Paid Social,US,37
4731,2024-10-16,Organic,US,25
4732,2024-09-05,Search,CA,38
4733,2025-02-08,Paid Social,UK,31
4734,2025-11-18,Search,US,33
4735,2025-10-08,Affiliate,UK,27
4736,2025-03-19,Display,CA,42
4737,2023-05-25,Search,US,38
4738,2024-03-05,Paid Social,VN,25
4739,2023-09-05,Organic,DE,37
4740,2025-05-22,Display,CA,48
4741,2025-03-22,Search,US,38
4742,2025-06-14,Organic,CA,24
4743,2025-12-09,Search,VN,16
4744,2025-02-20,Search,US,42
4745,2024-05-25,Search,CA,32
4746,2025-12-18,Affiliate,VN,30
4747,2024-03-04,Display,US,22
4748,2024-02-20,Search,VN,28
4749,2025-09-26,Search,VN,22
4750,2025-12-01,Search,AU,19
4751,2024-01-07,Search,UK,35
4752,2023-07-01,Search,CA,44
4753,2025-10-07,Paid Social,US,24
4754,2024-12-06,Paid Social,US,23
4755,2025-06-12,Referral,US,18
4756,2025-04-13,Display,US,27
4757,2023-05-08,Referral,US,43
4758,2024-01-01,Referral,VN,42
4759,2024-12-16,Paid Social,DE,31
4760,2025-12-07,Organic,AU,16
4761,2025-05-18,Organic,AU,25
4762,2024-09-14,Display,AU,26
4763,2025-10-20,Paid Social,US,43
4764,2023-04-17,Search,US,28
4765,2024-06-21,Paid Social,UK,31
4766,2025-01-12,Organic,VN,42
4767,2024-09-11,Search,VN,29
4768,2023-01-27,Organic,US,29
4769,2025-04-14,Affiliate,US,29
4770,2025-12-12,Organic,US,31
4771,2025-02-19,Organic,CA,31
4772,2025-06-01,Organic,US,22
4773,2025-03-08,Organic,UK,22
4774,2025-06-19,Display,US,33
4775,2025-05-27,Organic,US,20
4776,2025-02-17,Organic,US,23
4777,2023-10-27,Display,US,30
4778,2025-01-18,Search,VN,16
4779,2025-01-04,Paid Social,US,34
4780,2023-10-19,Referral,US,30
4781,2025-07-26,Organic,DE,18
4782,2025-02-07,Organic,UK,19
4783,2024-03-17,Search,DE,44
4784,2024-03-05,Search,AU,22
4785,2025-12-18,Paid Social,US,16
4786,2025-03-25,Referral,DE,42
4787,2023-07-11,Search,US,49
4788,2023-09-21,Referral,US,31
4789,2024-04-18,Display,US,29
4790,2023-09-21,Display,US,27
4791,2024-04-04,Organic,UK,34
4792,2025-12-19,Search,CA,31
4793,2024-11-22,Paid Social,AU,40
4794,2025-12-19,Paid Social,CA,35
4795,2024-08-19,Display,US,27
4796,2023-11-11,Paid Social,UK,39
4797,2025-09-09,Affiliate,US,42
4798,2023-09-25,Organic,US,41
4799,2025-05-09,Affiliate,VN,23
4800,2025-11-24,Search,AU,43
4801,2025-12-08,Organic,UK,24
4802,2023-01-18,Search,VN,50
4803,2023-11-27,Display,US,37
4804,2023-06-22,Referral,US,46
4805,2024-01-17,Search,US,40
4806,2025-06-09,Search,DE,48
4807,2025-04-09,Paid Social,AU,28
4808,2023-06-03,Organic,US,47
4809,2024-05-08,Display,VN,32
4810,2024-09-24,Affiliate,CA,31
4811,2023-12-06,Display,UK,21
4812,2025-02-10,Search,US,36
4813,2024-12-21,Organic,AU,33
4814,2023-06-01,Referral,CA,40
4815,2025-10-13,Paid Social,UK,27
4816,2025-07-21,Paid Social,CA,27
4817,2025-06-13,Display,CA,34
4818,2025-03-10,Organic,UK,33
4819,2024-01-21,Search,DE,16
4820,2025-07-06,Paid Social,DE,42
4821,2024-06-14,Organic,CA,39
4822,2025-04-24,Affiliate,VN,35
4823,2024-12-03,Display,US,42
4824,2025-12-24,Paid Social,US,22
4825,2025-05-20,Referral,AU,19
4826,2024-03-08,Affiliate,DE,16
4827,2025-09-12,Paid Social,US,51
4828,2025-06-27,Search,UK,20
4829,2025-02-11,Referral,DE,20
4830,2024-07-24,Organic,AU,27
4831,2025-07-03,Paid Social,US,41
4832,2024-05-19,Organic,US,17
4833,2025-07-07,Display,UK,32
4834,2024-12-08,Search,UK,16
4835,2024-11-05,Affiliate,US,40
4836,2023-05-05,Paid Social,VN,45
4837,2024-05-04,Affiliate,US,42
4838,2023-09-27,Organic,CA,23
4839,2025-02-17,Affiliate,DE,50
4840,2025-03-23,Organic,VN,32
4841,2025-12-13,Search,US,25
4842,2024-08-14,Search,US,43
4843,2025-10-13,Organic,US,27
4844,2024-01-18,Organic,US,39
4845,2025-12-10,Organic,US,47
4846,2024-03-20,Referral,UK,16
4847,2024-10-18,Organic,CA,31
4848,2024-12-06,Organic,US,59
4849,2025-12-25,Referral,US,29
4850,2025-05-24,Referral,DE,25
4851,2023-10-14,Organic,CA,38
4852,2023-06-03,Display,UK,40
4853,2024-06-03,Organic,US,40
4854,2024-12-19,Referral,DE,41
4855,2025-07-24,Referral,UK,47
4856,2024-05-14,Affiliate,US,29
4857,2025-09-01,Referral,US,36
4858,2025-07-25,Display,US,39
4859,2025-10-15,Referral,US,27
4860,2025-05-23,Search,CA,40
4861,2025-09-01,Organic,CA,25
4862,2023-10-03,Affiliate,VN,24
4863,2025-07-24,Display,CA,52
4864,2025-03-10,Organic,US,38
4865,2025-05-13,Paid Social,US,38
4866,2025-11-11,Search,DE,35
4867,2023-02-10,Referral,VN,34
4868,2025-08-24,Affiliate,US,40
4869,2024-05-09,Affiliate,DE,27
4870,2025-06-23,Search,UK,42
4871,2025-12-03,Organic,US,23
4872,2025-07-02,Referral,US,32
4873,2025-12-18,Referral,US,30
4874,2024-02-09,Organic,US,29
4875,2024-08-01,Referral,US,29
4876,2024-06-14,Organic,DE,48
4877,2024-08-09,Affiliate,US,16
4878,2023-09-18,Paid Social,US,28
4879,2023-09-19,Affiliate,CA,30
4880,2024-03-23,Referral,US,42
4881,2025-07-22,Affiliate,UK,38
4882,2025-12-12,Paid Social,UK,30
4883,2023-08-17,Display,DE,49
4884,2025-11-21,Search,US,32
4885,2025-01-19,Organic,VN,16
4886,2024-12-02,Display,UK,27
4887,2024-09-17,Paid Social,UK,16
4888,2023-11-11,Organic,US,31
4889,2025-04-23,Search,VN,21
4890,2025-10-27,Referral,CA,27
4891,2025-07-13,Affiliate,AU,23
4892,2025-05-15,Organic,US,28
4893,2023-05-27,Affiliate,CA,39
4894,2024-02-09,Referral,DE,30
4895,2023-06-15,Paid Social,CA,38
4896,2025-04-18,Organic,US,16
4897,2023-07-08,Organic,US,42
4898,2023-01-18,Search,AU,29
4899,2023-03-14,Referral,US,24
4900,2024-08-25,Paid Social,US,36
4901,2025-12-15,Organic,AU,26
4902,2025-09-23,Referral,US,26
4903,2024-09-02,Paid Social,AU,27
4904,2025-02-09,Display,CA,40
4905,2024-06-23,Paid Social,US,26
4906,2025-10-12,Search,UK,57
4907,2025-12-08,Paid Social,DE,27
4908,2025-06-09,Paid Social,VN,31
4909,2023-03-18,Search,US,34
4910,2024-06-03,Organic,US,17
4911,2025-03-01,Affiliate,US,17
4912,2025-01-24,Paid Social,AU,41
4913,2023-08-25,Referral,US,41
4914,2024-12-23,Referral,US,60
4915,2025-02-24,Referral,AU,27
4916,2025-11-04,Organic,AU,44
4917,2025-04-25,Search,UK,40
4918,2023-07-02,Organic,AU,40
4919,2024-08-07,Paid Social,VN,23
4920,2024-01-12,Affiliate,VN,16
4921,2025-05-21,Search,US,38
4922,2025-09-15,Affiliate,US,40
4923,2025-11-17,Organic,US,24
4924,2024-05-12,Display,UK,43
4925,2025-10-03,Display,US,38
4926,2023-04-18,Organic,US,36
4927,2024-10-14,Display,UK,33
4928,2024-09-06,Display,VN,29
4929,2025-11-16,Paid Social,US,37
4930,2024-07-07,Display,VN,22
4931,2025-02-19,Display,AU,40
4932,2024-09-10,Affiliate,US,28
4933,2024-07-22,Organic,AU,22
4934,2025-06-11,Paid Social,US,21
4935,2025-05-02,Affiliate,US,44
4936,2023-10-08,Paid Social,CA,40
4937,2024-01-02,Paid Social,US,36
4938,2023-06-05,Paid Social,DE,28
4939,2024-04-18,Paid Social,AU,29
4940,2024-03-13,Affiliate,US,32
4941,2025-04-13,Affiliate,US,26
4942,2023-09-02,Paid Social,CA,36
4943,2023-02-20,Referral,UK,25
4944,2025-02-25,Organic,AU,16
4945,2023-09-07,Affiliate,US,36
4946,2023-10-23,Paid Social,DE,31
4947,2024-01-20,Display,UK,35
4948,2024-10-03,Search,DE,16
4949,2024-12-05,Search,AU,38
4950,2025-09-27,Paid Social,US,28
4951,2024-12-15,Affiliate,US,24
4952,2024-07-20,Search,US,38
4953,2025-05-04,Display,US,35
4954,2024-08-08,Search,AU,28
4955,2024-10-15,Organic,US,30
4956,2023-09-12,Affiliate,US,19
4957,2025-07-14,Organic,US,36
4958,2025-07-08,Organic,US,40
4959,2025-04-21,Paid Social,US,56
4960,2023-12-24,Display,US,24
4961,2024-08-27,Paid Social,US,29
4962,2024-05-14,Referral,US,35
4963,2024-11-21,Search,US,29
4964,2025-11-08,Organic,AU,31
4965,2024-01-11,Search,US,48
4966,2025-02-18,Referral,UK,30
4967,2023-04-20,Paid Social,US,38
4968,2025-07-14,Paid Social,US,41
4969,2025-09-27,Display,UK,38
4970,2023-02-04,Search,DE,19
4971,2025-05-12,Paid Social,VN,26
4972,2025-05-12,Paid Social,US,44
4973,2025-01-11,Paid Social,US,37
4974,2024-11-24,Referral,VN,46
4975,2024-08-26,Search,VN,16
4976,2023-08-04,Organic,US,31
4977,2025-11-09,Search,US,57
4978,2024-08-05,Display,US,29
4979,2023-03-21,Display,US,41
4980,2025-12-19,Search,US,39
4981,2025-11-20,Search,US,48
4982,2024-03-06,Paid Social,CA,29
4983,2025-06-06,Search,AU,30
4984,2025-02-06,Referral,US,25
4985,2025-11-21,Search,US,27
4986,2024-02-15,Referral,AU,42
4987,2024-06-20,Affiliate,CA,27
4988,2025-03-10,Referral,US,37
4989,2025-09-23,Organic,VN,43
4990,2024-08-24,Organic,UK,35
4991,2025-10-20,Search,US,28
4992,2024-06-06,Referral,CA,19
4993,2024-08-05,Organic,US,30
4994,2025-02-10,Organic,AU,32
4995,2023-06-05,Search,AU,42
4996,2024-07-22,Organic,US,21
4997,2025-04-13,Affiliate,CA,21
4998,2024-03-15,Paid Social,US,32
4999,2023-02-27,Search,DE,26
5000,2025-11-18,Display,UK,22
5001,2024-10-10,Paid Social,US,27
5002,2025-07-17,Organic,CA,33
5003,2025-10-24,Organic,UK,17
5004,2023-12-21,Display,CA,18
5005,2023-08-13,Affiliate,UK,36
5006,2025-10-19,Affiliate,UK,19
5007,2024-08-22,Organic,UK,38
5008,2025-08-16,Display,US,29
5009,2023-04-05,Organic,DE,21
5010,2025-08-23,Search,VN,49
5011,2025-04-16,Search,US,39
5012,2024-08-01,Display,CA,16
5013,2024-01-10,Referral,US,30
5014,2025-05-24,Paid Social,US,42
5015,2024-03-22,Paid Social,US,22
5016,2025-12-08,Display,UK,29
5017,2023-02-16,Referral,US,44
5018,2023-08-05,Search,DE,36
5019,2025-10-27,Organic,UK,38
5020,2023-08-24,Referral,UK,39
5021,2024-11-03,Organic,US,24
5022,2025-09-27,Display,AU,35
5023,2024-03-20,Affiliate,VN,41
5024,2025-08-14,Organic,US,26
5025,2025-04-10,Paid Social,AU,49
5026,2025-10-03,Search,UK,43
5027,2023-07-16,Display,US,42
5028,2024-06-04,Organic,US,36
5029,2024-07-03,Search,AU,51
5030,2023-02-12,Search,US,38
5031,2024-11-01,Organic,AU,32
5032,2024-12-07,Paid Social,US,31
5033,2023-12-01,Affiliate,DE,35
5034,2025-05-07,Paid Social,VN,29
5035,2025-12-02,Paid Social,DE,38
5036,2024-08-19,Paid Social,DE,36
5037,2025-02-23,Paid Social,US,36
5038,2024-12-22,Organic,UK,45
5039,2024-08-14,Paid Social,US,24
5040,2025-05-19,Affiliate,AU,42
5041,2024-02-13,Search,US,37
5042,2025-08-06,Search,DE,30
5043,2025-02-18,Search,VN,39
5044,2025-10-25,Affiliate,AU,55
5045,2025-01-22,Affiliate,US,29
5046,2024-03-27,Affiliate,VN,29
5047,2024-10-03,Organic,DE,22
5048,2023-08-18,Paid Social,UK,17
5049,2024-08-04,Referral,UK,38
5050,2024-10-02,Paid Social,US,55
5051,2023-11-02,Organic,DE,51
5052,2024-12-01,Affiliate,CA,39
5053,2023-10-01,Referral,VN,39
5054,2024-08-02,Referral,CA,36
5055,2024-02-06,Organic,UK,33
5056,2024-05-03,Referral,US,47
5057,2024-12-23,Affiliate,UK,37
5058,2025-11-15,Display,VN,41
5059,2023-12-04,Paid Social,UK,29
5060,2025-08-15,Affiliate,CA,33
5061,2024-04-14,Display,UK,47
5062,2024-12-16,Search,VN,45
5063,2025-08-03,Referral,US,34
5064,2025-11-10,Organic,US,36
5065,2025-07-04,Organic,VN,30
5066,2023-05-09,Referral,US,25
5067,2023-07-13,Organic,US,26
5068,2024-09-19,Display,AU,26
5069,2024-02-14,Organic,US,32
5070,2025-01-04,Affiliate,US,26
5071,2025-08-03,Paid Social,AU,36
5072,2023-05-21,Referral,US,41
5073,2023-01-27,Paid Social,CA,27
5074,2024-12-10,Affiliate,US,32
5075,2024-10-13,Paid Social,US,24
5076,2023-04-08,Search,US,42
5077,2024-11-11,Display,US,21
5078,2025-11-03,Affiliate,US,39
5079,2024-03-17,Affiliate,US,22
5080,2025-12-01,Referral,US,27
5081,2024-08-22,Display,US,38
5082,2023-12-21,Referral,US,26
5083,2024-09-17,Paid Social,VN,43
5084,2025-08-03,Referral,AU,16
5085,2025-10-18,Organic,US,21
5086,2023-07-20,Affiliate,US,16
5087,2024-11-20,Paid Social,CA,49
5088,2025-03-24,Paid Social,US,40
5089,2024-08-27,Display,US,25
5090,2024-09-11,Organic,US,27
5091,2023-05-07,Search,US,43
5092,2025-07-01,Search,DE,40
5093,2025-07-10,Paid Social,US,38
5094,2023-12-15,Display,UK,53
5095,2024-08-09,Paid Social,DE,32
5096,2025-12-25,Paid Social,US,33
5097,2025-03-26,Search,CA,41
5098,2025-11-01,Referral,US,49
5099,2025-12-07,Search,CA,16
5100,2025-03-08,Search,US,37
5101,2025-10-21,Organic,DE,45
5102,2023-08-22,Paid Social,US,16
5103,2024-03-04,Display,CA,35
5104,2025-10-12,Organic,UK,28
5105,2024-01-03,Organic,VN,41
5106,2025-08-05,Affiliate,US,16
5107,2025-04-22,Display,AU,35
5108,2024-04-21,Paid Social,DE,27
5109,2025-09-15,Organic,UK,29
5110,2025-01-05,Display,US,33
5111,2023-02-26,Paid Social,CA,32
5112,2025-05-02,Organic,US,37
